id,text,created_at,user_id,sentiment,cleaned_text,text_length,word_count,hashtag_count,hashtags,mention_count,mentions,url_count,exclamation_count,question_count,emoji_count,positive_word_count,negative_word_count,sentiment_score,sentiment_prediction,sentiment_confidence,sentiment_scores,negative_score,neutral_score,positive_score
tweet_000073,Amazing concert last night! 🎵 #concert #amazing #test,2025-07-08 22:20:54.320690,user_1927,positive,amazing concert last night! 🎵 concert amazing test,50,8,3,"['#concert', '#amazing', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_000074,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-23 03:31:54.320746,user_2508,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000075,This food is delicious! 🍕 #food #yummy #random,2025-07-27 09:00:54.320804,user_7782,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_000076,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-11 13:37:54.320861,user_4163,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_000077,"This is very terrible, worst experience ever! 😠 #bad #hate #test",2025-07-18 06:59:54.320940,user_5407,negative,"this is very terrible, worst experience ever! 😠 bad hate test",61,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000078,"Great movie, highly recommend! 🎬 #movie #recommend #twitter",2025-07-05 15:45:54.321013,user_6993,positive,"great movie, highly recommend! 🎬 movie recommend twitter",56,8,3,"['#movie', '#recommend', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000079,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-07 13:34:54.321070,user_3217,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000080,"Great movie, highly recommend! 🎬 #movie #recommend #test",2025-07-10 02:54:54.321128,user_8921,positive,"great movie, highly recommend! 🎬 movie recommend test",53,8,3,"['#movie', '#recommend', '#test']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000081,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-23 10:15:54.321184,user_1900,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000082,"This is very terrible, worst experience ever! 😠 #bad #hate #twitter",2025-07-25 23:16:54.321241,user_1054,negative,"this is very terrible, worst experience ever! 😠 bad hate twitter",64,11,3,"['#bad', '#hate', '#twitter']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000083,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-15 22:12:54.321298,user_9094,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000084,This app is so buggy and slow! 😡 #buggy #slow #test,2025-07-07 06:44:54.321372,user_8551,negative,this app is so buggy and slow! 😡 buggy slow test,48,11,3,"['#buggy', '#slow', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_000085,I very love this new product! It's amazing! 😍 #awesome #very loveit #twitter,2025-07-10 03:17:54.321447,user_7315,positive,i very love this new product! it's amazing! 😍 awesome very loveit twitter,73,13,3,"['#awesome', '#very', '#twitter']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_000086,This app is so buggy and slow! 😡 #buggy #slow #twitter,2025-07-10 18:39:54.321506,user_9360,negative,this app is so buggy and slow! 😡 buggy slow twitter,51,11,3,"['#buggy', '#slow', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_000087,"This is extremely terrible, worst experience ever! 😠 #bad #hate #data",2025-07-17 10:26:54.321564,user_6905,negative,"this is extremely terrible, worst experience ever! 😠 bad hate data",66,11,3,"['#bad', '#hate', '#data']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000088,I'm so frustrated with this service! 😤 #frustrated #bad #data,2025-07-17 14:54:54.321643,user_7589,negative,i'm so frustrated with this service! 😤 frustrated bad data,58,10,3,"['#frustrated', '#bad', '#data']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_000089,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-24 09:31:54.321718,user_5395,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000090,I'm disappointed with the quality 😞 #disappointed #sample,2025-07-19 16:09:54.321778,user_2002,negative,i'm disappointed with the quality 😞 disappointed sample,55,8,2,"['#disappointed', '#sample']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_000091,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-07-29 02:41:54.321836,user_7220,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000092,This app is so buggy and slow! 😡 #buggy #slow #random,2025-07-29 10:46:54.321892,user_2570,negative,this app is so buggy and slow! 😡 buggy slow random,50,11,3,"['#buggy', '#slow', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_000093,"Great movie, highly recommend! 🎬 #movie #recommend #sample",2025-08-01 08:14:54.321952,user_7153,positive,"great movie, highly recommend! 🎬 movie recommend sample",55,8,3,"['#movie', '#recommend', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000094,I'm disappointed with the quality 😞 #disappointed #test,2025-07-05 18:04:54.322008,user_2274,negative,i'm disappointed with the quality 😞 disappointed test,53,8,2,"['#disappointed', '#test']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_000095,"The weather is nice today, feeling good! ☀️ #weather #happy #sample",2025-07-13 16:39:54.322064,user_3258,positive,"the weather is nice today, feeling good! ☀️ weather happy sample",64,11,3,"['#weather', '#happy', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000096,"This is really terrible, worst experience ever! 😠 #bad #hate #test",2025-07-06 06:32:54.322123,user_8330,negative,"this is really terrible, worst experience ever! 😠 bad hate test",63,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000097,"The weather is nice today, feeling good! ☀️ #weather #happy #data",2025-07-21 05:03:54.322181,user_8249,positive,"the weather is nice today, feeling good! ☀️ weather happy data",62,11,3,"['#weather', '#happy', '#data']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000098,I very love this new product! It's amazing! 😍 #awesome #very loveit #test,2025-07-06 15:33:54.322240,user_2633,positive,i very love this new product! it's amazing! 😍 awesome very loveit test,70,13,3,"['#awesome', '#very', '#test']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_000099,Wonderful day at the beach! 🏖️ #beach #wonderful #sample,2025-07-05 17:17:54.322298,user_5234,positive,wonderful day at the beach! 🏖️ beach wonderful sample,53,9,3,"['#beach', '#wonderful', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000100,Wonderful day at the beach! 🏖️ #beach #wonderful #sample,2025-07-19 17:01:54.322356,user_6997,positive,wonderful day at the beach! 🏖️ beach wonderful sample,53,9,3,"['#beach', '#wonderful', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000101,"This is really terrible, worst experience ever! 😠 #bad #hate #random",2025-07-31 21:43:54.322417,user_9597,negative,"this is really terrible, worst experience ever! 😠 bad hate random",65,11,3,"['#bad', '#hate', '#random']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000102,"The weather is nice today, feeling good! ☀️ #weather #happy #twitter",2025-07-13 15:50:54.322475,user_7178,positive,"the weather is nice today, feeling good! ☀️ weather happy twitter",65,11,3,"['#weather', '#happy', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000103,I really love this new product! It's amazing! 😍 #awesome #really loveit #random,2025-07-24 00:22:54.322534,user_3125,positive,i really love this new product! it's amazing! 😍 awesome really loveit random,76,13,3,"['#awesome', '#really', '#random']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_000104,"The weather is nice today, feeling good! ☀️ #weather #happy #twitter",2025-07-03 21:58:54.322593,user_9260,positive,"the weather is nice today, feeling good! ☀️ weather happy twitter",65,11,3,"['#weather', '#happy', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000105,"Great movie, highly recommend! 🎬 #movie #recommend #twitter",2025-07-10 14:29:54.322650,user_4631,positive,"great movie, highly recommend! 🎬 movie recommend twitter",56,8,3,"['#movie', '#recommend', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000106,"This is so terrible, worst experience ever! 😠 #bad #hate #sample",2025-07-20 16:47:54.322740,user_3130,negative,"this is so terrible, worst experience ever! 😠 bad hate sample",61,11,3,"['#bad', '#hate', '#sample']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000107,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-23 17:21:54.322797,user_5678,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000108,I'm disappointed with the quality 😞 #disappointed #sample,2025-07-23 18:55:54.322855,user_3913,negative,i'm disappointed with the quality 😞 disappointed sample,55,8,2,"['#disappointed', '#sample']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_000109,I'm disappointed with the quality 😞 #disappointed #twitter,2025-07-03 00:46:54.322912,user_1553,negative,i'm disappointed with the quality 😞 disappointed twitter,56,8,2,"['#disappointed', '#twitter']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_000110,"The weather is nice today, feeling good! ☀️ #weather #happy #sample",2025-07-14 07:18:54.322970,user_8224,positive,"the weather is nice today, feeling good! ☀️ weather happy sample",64,11,3,"['#weather', '#happy', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000111,"This is very terrible, worst experience ever! 😠 #bad #hate #random",2025-07-20 05:56:54.323049,user_9405,negative,"this is very terrible, worst experience ever! 😠 bad hate random",63,11,3,"['#bad', '#hate', '#random']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000112,"This is quite terrible, worst experience ever! 😠 #bad #hate #data",2025-07-17 03:44:54.323122,user_3120,negative,"this is quite terrible, worst experience ever! 😠 bad hate data",62,11,3,"['#bad', '#hate', '#data']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_000113,I'm disappointed with the quality 😞 #disappointed #sample,2025-07-08 14:49:54.323180,user_3152,negative,i'm disappointed with the quality 😞 disappointed sample,55,8,2,"['#disappointed', '#sample']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_000114,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-07 16:59:54.323237,user_3569,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_000115,Wonderful day at the beach! 🏖️ #beach #wonderful #sample,2025-07-21 21:05:54.323294,user_4662,positive,wonderful day at the beach! 🏖️ beach wonderful sample,53,9,3,"['#beach', '#wonderful', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000116,Wonderful day at the beach! 🏖️ #beach #wonderful #data,2025-07-19 09:23:54.323354,user_6652,positive,wonderful day at the beach! 🏖️ beach wonderful data,51,9,3,"['#beach', '#wonderful', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000117,I so love this new product! It's amazing! 😍 #awesome #so loveit #data,2025-07-30 04:01:54.323412,user_5761,positive,i so love this new product! it's amazing! 😍 awesome so loveit data,66,13,3,"['#awesome', '#so', '#data']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_000118,"Great movie, highly recommend! 🎬 #movie #recommend #data",2025-07-07 00:43:54.323470,user_2780,positive,"great movie, highly recommend! 🎬 movie recommend data",53,8,3,"['#movie', '#recommend', '#data']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_000119,Wonderful day at the beach! 🏖️ #beach #wonderful #test,2025-07-17 03:09:54.323527,user_1746,positive,wonderful day at the beach! 🏖️ beach wonderful test,51,9,3,"['#beach', '#wonderful', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000120,This food is delicious! 🍕 #food #yummy #random,2025-07-31 19:58:54.323585,user_2643,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_000121,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-24 23:57:54.323643,user_2911,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_000122,"This is very terrible, worst experience ever! 😠 #bad #hate #twitter",2025-07-15 11:18:54.323701,user_1559,negative,"this is very terrible, worst experience ever! 😠 bad hate twitter",64,11,3,"['#bad', '#hate', '#twitter']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
